word_image,word,author
fgaw001_2_032_0877_0271_0989_0335.jpg,hans,Grønvold_Aimar
fgaw001_2_033_0000_0367_0082_0449.jpg,Syn,Grønvold_Aimar
fgaw001_2_034_0075_0367_0167_0441.jpg,paa,Grønvold_Aimar
fgaw001_2_035_0158_0367_0244_0427.jpg,vor,Grønvold_Aimar
fgaw001_2_036_0241_0367_0514_0427.jpg,Folkemusik,Grønvold_Aimar
fgaw001_2_037_0500_0367_0600_0427.jpg,har,Grønvold_Aimar
fgaw001_2_038_0577_0367_0739_0447.jpg,styrket,Grønvold_Aimar
fgaw001_2_039_0755_0367_0869_0427.jpg,Deres,Grønvold_Aimar
fgaw001_2_040_0875_0367_0971_0452.jpg,eget,Grønvold_Aimar
fgaw001_2_042_0000_0445_0108_0502.jpg,thi,Grønvold_Aimar
fgaw001_2_043_0098_0445_0159_0502.jpg,de,Grønvold_Aimar
fgaw001_2_044_0148_0445_0229_0502.jpg,har,Grønvold_Aimar
fgaw001_2_045_0236_0445_0297_0538.jpg,dog,Grønvold_Aimar
fgaw001_2_046_0295_0445_0389_0502.jpg,ikke,Grønvold_Aimar
fgaw001_2_047_0375_0453_0457_0533.jpg,fra,Grønvold_Aimar
fgaw001_2_048_0465_0445_0562_0502.jpg,ham,Grønvold_Aimar
fgaw001_2_049_0608_0445_0689_0502.jpg,det,Grønvold_Aimar
fgaw001_2_050_0686_0445_0904_0502.jpg,nationale,Grønvold_Aimar
fgaw001_2_051_0903_0445_0958_0502.jpg,i,Grønvold_Aimar
fgaw001_2_052_0000_0525_0135_0585.jpg,Deres,Grønvold_Aimar
fgaw001_2_053_0115_0531_0300_0585.jpg,Motivert,Grønvold_Aimar
fgaw001_2_054_0292_0525_0370_0613.jpg,og,Grønvold_Aimar
fgaw001_2_055_0351_0531_0481_0585.jpg,Deres,Grønvold_Aimar
fgaw001_2_056_0469_0525_0581_0585.jpg,hele,Grønvold_Aimar
fgaw001_2_057_0567_0525_0783_0607.jpg,Begeistring,Grønvold_Aimar
fgaw001_2_058_0777_0525_0872_0602.jpg,for,Grønvold_Aimar
fgaw001_2_059_0862_0525_0999_0585.jpg,Norsk,Grønvold_Aimar
fhk024_2_000_0090_0067_0232_0145.jpg,Vi,Hals_Karl
fhk024_2_001_0700_0063_1027_0182.jpg,Juul,Hals_Karl
fhk024_2_002_0241_0072_0405_0169.jpg,fik,Hals_Karl
fhk024_2_003_0605_0078_0736_0193.jpg,før,Hals_Karl
fhk024_2_004_0415_0083_0615_0169.jpg,strax,Hals_Karl
fhk024_2_005_0101_0158_0615_0226.jpg,Underretning,Hals_Karl
fhk024_2_006_0781_0158_0874_0221.jpg,at,Hals_Karl
fhk024_2_007_0889_0177_1030_0221.jpg,min,Hals_Karl
fhk024_2_008_0634_0183_0745_0221.jpg,om,Hals_Karl
fhk024_2_009_0104_0215_0318_0291.jpg,ældre,Hals_Karl
fhk024_2_010_0347_0231_0533_0291.jpg,Bròr,Hals_Karl
fhk024_2_011_0535_0231_1035_0296.jpg,Toldbetjenten,Hals_Karl
fhk024_2_012_0156_0295_0730_0371.jpg,Christiansund,Hals_Karl
fhk024_2_013_0071_0302_0139_0371.jpg,i,Hals_Karl
fhk024_2_014_0762_0322_0882_0371.jpg,var,Hals_Karl
fhk024_2_015_0918_0331_1030_0371.jpg,me,Hals_Karl
fhk024_2_016_0267_0374_0508_0450.jpg,daarlig,Hals_Karl
fhk024_2_018_0588_0374_0731_0442.jpg,Thor,Hals_Karl
fhk024_2_019_0742_0382_1009_0442.jpg,reiste,Hals_Karl
fhk024_2_020_0104_0391_0253_0466.jpg,get,Hals_Karl
fhk024_2_021_0117_0460_0284_0528.jpg,strax,Hals_Karl
fhk024_2_022_0279_0453_0538_0518.jpg,derop,Hals_Karl
fhk024_2_023_0558_0468_0630_0530.jpg,og,Hals_Karl
fhk024_2_024_0649_0453_0824_0518.jpg,traf,Hals_Karl
fhk024_2_025_0838_0453_1018_0518.jpg,min,Hals_Karl
fhk024_2_026_0063_0525_0268_0589.jpg,Brór,Hals_Karl
fhk024_2_027_0261_0524_0329_0589.jpg,i,Hals_Karl
fhk024_2_030_0664_0524_0840_0589.jpg,kom,Hals_Karl
fhk024_2_031_0866_0524_1012_0619.jpg,først,Hals_Karl
fhk024_2_032_0049_0595_0347_0664.jpg,Hjem,Hals_Karl
fhk024_2_033_0346_0605_0589_0683.jpg,igjen,Hals_Karl
fhk024_2_034_0592_0605_0714_0677.jpg,for,Hals_Karl
fhk024_2_035_0739_0605_0820_0664.jpg,et,Hals_Karl
fhk024_2_036_0824_0605_0942_0664.jpg,par,Hals_Karl
fhk024_2_037_0044_0659_0259_0768.jpg,Dage,Hals_Karl
fhk024_2_038_0283_0680_0490_0735.jpg,siden,Hals_Karl
fhk024_2_039_0510_0675_0784_0745.jpg,efterat,Hals_Karl
fhk024_2_040_0818_0671_0996_0735.jpg,have,Hals_Karl
fhk024_2_041_0064_0733_0302_0810.jpg,fulgt,Hals_Karl
fhk024_2_042_0324_0735_0511_0808.jpg,ham,Hals_Karl
fhk024_2_043_0571_0746_0655_0808.jpg,til,Hals_Karl
fhk024_2_045_0097_0808_0272_0886.jpg,Som,Hals_Karl
fhk024_2_046_0291_0822_0497_0908.jpg,Følge,Hals_Karl
fhk024_2_047_0510_0810_0761_0920.jpg,heraf,Hals_Karl
fhk024_2_048_0761_0822_0933_0886.jpg,har,Hals_Karl
fhk024_2_049_0040_0886_0304_0990.jpg,Julen,Hals_Karl
fhk024_2_050_0332_0914_0490_0959.jpg,som,Hals_Karl
fhk024_2_051_0511_0899_0598_0959.jpg,vi,Hals_Karl
fhk024_2_052_0617_0920_0773_0959.jpg,alle,Hals_Karl
fhk024_2_053_0788_0899_1018_0974.jpg,glædede,Hals_Karl
fhk024_2_054_0099_0968_0184_1034.jpg,os,Hals_Karl
fhk024_2_055_0183_0968_0483_1034.jpg,saa,Hals_Karl
fbf083_1_000_0518_0017_0764_0119.jpg,Bergen,Beyer_Frants
fbf083_1_002_0829_0021_1004_0126.jpg,Januar,Beyer_Frants
fbf083_1_004_0146_0162_0294_0258.jpg,Kjære,Beyer_Frants
fbf083_1_006_0677_0169_0763_0259.jpg,Dag,Beyer_Frants
fbf083_1_007_0783_0169_0852_0232.jpg,til,Beyer_Frants
fbf083_1_008_0857_0182_0931_0245.jpg,Dag,Beyer_Frants
fbf083_1_009_0939_0169_1017_0232.jpg,har,Beyer_Frants
fbf083_1_010_1017_0194_1077_0257.jpg,jeg,Beyer_Frants
fbf083_1_011_0055_0257_0228_0304.jpg,villet,Beyer_Frants
fbf083_1_012_0226_0245_0401_0304.jpg,skrive,Beyer_Frants
fbf083_1_013_0423_0245_0510_0304.jpg,til,Beyer_Frants
fbf083_1_015_0644_0261_0767_0304.jpg,men,Beyer_Frants
fbf083_1_016_0758_0251_0870_0342.jpg,jeg,Beyer_Frants
fbf083_1_017_0877_0257_0964_0316.jpg,har,Beyer_Frants
fbf083_1_018_0988_0265_1090_0308.jpg,været,Beyer_Frants
fbf083_1_019_0062_0334_0159_0376.jpg,saa,Beyer_Frants
fbf083_1_020_0187_0313_0418_0382.jpg,forjaget,Beyer_Frants
fbf083_1_021_0413_0313_0541_0376.jpg,dels,Beyer_Frants
fbf083_1_022_0558_0334_0637_0395.jpg,af,Beyer_Frants
fbf083_1_023_0638_0342_0938_0403.jpg,presserende,Beyer_Frants
fbf083_1_024_0955_0329_1107_0392.jpg,Arbeide,Beyer_Frants
fbf083_1_025_0049_0390_0197_0443.jpg,med,Beyer_Frants
fbf083_1_026_0199_0387_0456_0453.jpg,Ligningens,Beyer_Frants
fbf083_1_027_0428_0387_0830_0443.jpg,"Afslutning,",Beyer_Frants
fbf083_1_028_0795_0393_0900_0449.jpg,dels,Beyer_Frants
fbf083_1_029_0900_0395_1023_0443.jpg,med,Beyer_Frants
fbf083_1_030_1019_0406_1076_0443.jpg,et,Beyer_Frants
fbf083_1_031_0039_0462_0298_0533.jpg,vidløftigt,Beyer_Frants
fbf083_1_032_0303_0456_0739_0513.jpg,Revisionsarbeide,Beyer_Frants
fbf083_1_033_0755_0454_0829_0529.jpg,for,Beyer_Frants
fbf083_1_034_0830_0456_1048_0530.jpg,Regjerings,Beyer_Frants
fbf083_1_035_0040_0524_0342_0589.jpg,advokaten,Beyer_Frants
fbf083_1_036_0347_0551_0412_0616.jpg,og,Beyer_Frants
fbf083_1_037_0423_0524_0540_0589.jpg,dels,Beyer_Frants
fbf083_1_038_0570_0524_0687_0589.jpg,med,Beyer_Frants
fbf083_1_039_0696_0535_0932_0605.jpg,Konferering,Beyer_Frants
fbf083_1_040_0933_0527_1102_0601.jpg,hjemme,Beyer_Frants
fbf083_1_041_0048_0596_0172_0655.jpg,med,Beyer_Frants
fbf083_1_042_0190_0596_0351_0655.jpg,Marie,Beyer_Frants
fbf083_1_043_0366_0601_0480_0676.jpg,lige,Beyer_Frants
fbf083_1_044_0472_0596_0551_0655.jpg,til,Beyer_Frants
fbf083_1_045_0543_0596_0641_0661.jpg,½1,Beyer_Frants
fbf083_1_046_0637_0596_0729_0655.jpg,om,Beyer_Frants
fbf083_1_048_0934_0596_1070_0688.jpg,Kjære,Beyer_Frants
fbf083_1_050_0241_0661_0312_0731.jpg,vi,Beyer_Frants
fbf083_1_051_0316_0667_0457_0731.jpg,blev,Beyer_Frants
fbf083_1_052_0474_0661_0567_0731.jpg,saa,Beyer_Frants
fbf083_1_053_0587_0667_0795_0731.jpg,bedrøvet,Beyer_Frants
fbf083_1_054_0801_0661_0902_0731.jpg,ved,Beyer_Frants
fbf083_1_055_0908_0688_1011_0747.jpg,idag,Beyer_Frants
fbf083_1_056_1017_0679_1076_0749.jpg,at,Beyer_Frants
fbf083_1_058_0225_0739_0307_0798.jpg,at,Beyer_Frants
fbf083_1_059_0282_0739_0454_0798.jpg,Du,Beyer_Frants
fccx018_2_000_0500_0147_0767_0224.jpg,kjendes,Cappelen_Christian
fccx018_2_001_0055_0157_0251_0224.jpg,som,Cappelen_Christian
fccx018_2_002_0247_0157_0336_0224.jpg,jeg,Cappelen_Christian
fccx018_2_003_0322_0157_0514_0224.jpg,ogsaa,Cappelen_Christian
fccx018_2_007_0677_0229_0850_0298.jpg,den,Cappelen_Christian
fccx018_2_008_0053_0237_0277_0291.jpg,som,Cappelen_Christian
fccx018_2_009_0284_0289_0480_0376.jpg,Sager.,Cappelen_Christian
fccx018_2_010_0053_0294_0281_0366.jpg,Slags,Cappelen_Christian
fccx018_2_011_0489_0295_0621_0367.jpg,Hav,Cappelen_Christian
fccx018_2_012_0630_0299_0717_0367.jpg,da,Cappelen_Christian
fccx018_2_014_0440_0365_0601_0433.jpg,begge,Cappelen_Christian
fccx018_2_016_0170_0370_0304_0433.jpg,Tak,Cappelen_Christian
fccx018_2_017_0317_0376_0428_0433.jpg,for,Cappelen_Christian
fccx018_2_018_0594_0374_0810_0433.jpg,Disse,Cappelen_Christian
fccx018_2_019_0369_0431_0485_0504.jpg,Du,Cappelen_Christian
fccx018_2_022_0480_0445_0693_0504.jpg,kjender,Cappelen_Christian
fccx018_2_023_0699_0445_0871_0504.jpg,nok,Cappelen_Christian
fccx018_2_024_0062_0497_0210_0569.jpg,Din,Cappelen_Christian
fccx018_2_025_0194_0519_0414_0582.jpg,gamle,Cappelen_Christian
fccx018_2_026_0416_0514_0542_0582.jpg,Ven,Cappelen_Christian
fccx018_2_027_0561_0514_0697_0572.jpg,saa,Cappelen_Christian
fccx018_2_029_0202_0573_0314_0644.jpg,Du,Cappelen_Christian
fccx018_2_030_0054_0584_0205_0640.jpg,at,Cappelen_Christian
fccx018_2_032_0439_0584_0547_0649.jpg,at,Cappelen_Christian
fccx018_2_033_0545_0584_0677_0649.jpg,alt,Cappelen_Christian
fccx018_2_035_0179_0648_0447_0712.jpg,kommer,Cappelen_Christian
fccx018_2_038_0544_0651_0654_0724.jpg,Dig,Cappelen_Christian
fccx018_2_039_0660_0651_0875_0724.jpg,baade,Cappelen_Christian
fccx018_2_040_0039_0729_0206_0792.jpg,med,Cappelen_Christian
fccx018_2_041_0575_0729_0760_0792.jpg,Raad,Cappelen_Christian
fccx018_2_042_0756_0729_0832_0815.jpg,og,Cappelen_Christian
fccx018_2_043_0213_0734_0465_0792.jpg,Hensyn,Cappelen_Christian
fccx018_2_045_0408_0782_0594_0865.jpg,falder,Cappelen_Christian
fccx018_2_046_0086_0801_0290_0856.jpg,andet,Cappelen_Christian
fccx018_2_047_0597_0801_0719_0861.jpg,det,Cappelen_Christian
fccx018_2_048_0725_0801_0765_0861.jpg,i,Cappelen_Christian
fccx018_2_049_0285_0812_0397_0861.jpg,saa,Cappelen_Christian
fccx018_2_050_0770_0817_0879_0861.jpg,en,Cappelen_Christian
fccx018_2_051_0041_0860_0200_0937.jpg,god,Cappelen_Christian
fccx018_2_052_0507_0866_0632_0944.jpg,Jeg,Cappelen_Christian
fccx018_2_053_0641_0861_0748_0937.jpg,har,Cappelen_Christian
fccx018_2_055_0755_0874_0874_0937.jpg,nu,Cappelen_Christian
fccx018_2_056_0062_0945_0387_1006.jpg,modtaget,Cappelen_Christian
fccx018_2_057_0389_0945_0720_1006.jpg,Komiteens,Cappelen_Christian
fccx018_2_059_0066_1003_0332_1071.jpg,bydelse,Cappelen_Christian
fccx018_2_061_0400_1015_0606_1082.jpg,sendt,Cappelen_Christian
fccx018_2_062_0612_1015_0769_1082.jpg,mit,Cappelen_Christian
fccx018_2_067_0612_1085_0744_1152.jpg,det,Cappelen_Christian
fccx018_2_068_0742_1085_0883_1152.jpg,kan,Cappelen_Christian
fccx018_2_069_0058_1098_0169_1139.jpg,at,Cappelen_Christian
fccx018_2_071_0193_1159_0483_1232.jpg,skjønne,Cappelen_Christian
fccx018_2_072_0555_1159_0724_1249.jpg,gjør,Cappelen_Christian
fccx018_2_073_0718_1159_0850_1227.jpg,med,Cappelen_Christian
fccx018_2_074_0478_1179_0558_1236.jpg,jeg,Cappelen_Christian
fmgh024_1_000_0628_0020_0799_0081.jpg,Aabenraa,Matthison-Hansen_Gottfred 
fmgh024_1_002_0847_0016_1020_0076.jpg,17/11.95.,Matthison-Hansen_Gottfred 
fmgh024_1_003_0020_0226_0208_0299.jpg,Kjære,Matthison-Hansen_Gottfred 
fmgh024_1_005_0101_0296_0270_0388.jpg,Først,Matthison-Hansen_Gottfred 
fmgh024_1_006_0261_0312_0418_0386.jpg,hav,Matthison-Hansen_Gottfred 
fmgh024_1_007_0421_0320_0714_0402.jpg,hjerteligst,Matthison-Hansen_Gottfred 
fmgh024_1_008_0709_0294_0848_0402.jpg,Tak,Matthison-Hansen_Gottfred 
fmgh024_1_009_0840_0328_0973_0415.jpg,for,Matthison-Hansen_Gottfred 
fmgh024_1_010_0083_0382_0444_0486.jpg,"Troldhaugen,",Matthison-Hansen_Gottfred 
fmgh024_1_011_0495_0427_0618_0486.jpg,som,Matthison-Hansen_Gottfred 
fmgh024_1_012_0626_0414_0788_0486.jpg,kom,Matthison-Hansen_Gottfred 
fmgh024_1_013_0791_0427_0989_0486.jpg,nogle,Matthison-Hansen_Gottfred 
fmgh024_1_014_0993_0384_1110_0526.jpg,Dage,Matthison-Hansen_Gottfred 
fmgh024_1_015_0003_0491_0192_0577.jpg,efter,Matthison-Hansen_Gottfred 
fmgh024_1_016_0187_0504_0288_0559.jpg,at,Matthison-Hansen_Gottfred 
fmgh024_1_019_0413_0504_0532_0577.jpg,var,Matthison-Hansen_Gottfred 
fmgh024_1_020_0537_0504_0690_0577.jpg,reist,Matthison-Hansen_Gottfred 
fmgh024_1_021_0694_0504_0805_0587.jpg,fra,Matthison-Hansen_Gottfred 
fmgh024_1_024_0008_0591_0128_0624.jpg,at,Matthison-Hansen_Gottfred 
fmgh024_1_025_0130_0561_0253_0639.jpg,jeg,Matthison-Hansen_Gottfred 
fmgh024_1_026_0259_0579_0483_0637.jpg,havde,Matthison-Hansen_Gottfred 
fmgh024_1_027_0492_0587_0729_0645.jpg,behøvet,Matthison-Hansen_Gottfred 
fmgh024_1_028_0725_0587_0810_0642.jpg,at,Matthison-Hansen_Gottfred 
fmgh024_1_029_0815_0587_1019_0655.jpg,skrive,Matthison-Hansen_Gottfred 
fmgh024_1_031_0007_0657_0191_0697.jpg,sende,Matthison-Hansen_Gottfred 
fmgh024_1_032_0203_0638_0384_0698.jpg,Adresse,Matthison-Hansen_Gottfred 
fmgh024_1_033_0389_0632_0487_0703.jpg,til,Matthison-Hansen_Gottfred 
fmgh024_1_035_0696_0647_0813_0721.jpg,Det,Matthison-Hansen_Gottfred 
fmgh024_1_036_0809_0657_0967_0721.jpg,var,Matthison-Hansen_Gottfred 
fmgh024_1_037_0947_0657_1061_0721.jpg,en,Matthison-Hansen_Gottfred 
fmgh024_1_038_0039_0700_0164_0768.jpg,stor,Matthison-Hansen_Gottfred 
fmgh024_1_039_0177_0696_0469_0768.jpg,Fornøielse,Matthison-Hansen_Gottfred 
fmgh024_1_042_0685_0720_0765_0789.jpg,at,Matthison-Hansen_Gottfred 
fmgh024_1_043_0767_0720_1040_0789.jpg,modtage,Matthison-Hansen_Gottfred 
fmgh024_1_045_0178_0791_0254_0867.jpg,og,Matthison-Hansen_Gottfred 
fmgh024_1_046_0278_0778_0405_0851.jpg,det,Matthison-Hansen_Gottfred 
fmgh024_1_047_0392_0791_0486_0840.jpg,er,Matthison-Hansen_Gottfred 
fmgh024_1_048_0476_0791_0557_0867.jpg,jo,Matthison-Hansen_Gottfred 
fmgh024_1_049_0562_0791_0666_0867.jpg,et,Matthison-Hansen_Gottfred 
fmgh024_1_050_0665_0791_1023_0867.jpg,fortræffeligt,Matthison-Hansen_Gottfred 
fmgh024_1_052_0261_0847_0486_0940.jpg,hvorved,Matthison-Hansen_Gottfred 
fmgh024_1_053_0512_0870_0604_0940.jpg,vi,Matthison-Hansen_Gottfred 
fmgh024_1_054_0602_0870_0742_0940.jpg,ret,Matthison-Hansen_Gottfred 
fmgh024_1_055_0749_0870_0897_0940.jpg,kan,Matthison-Hansen_Gottfred 
fmgh024_1_056_0924_0870_1108_0940.jpg,dvæle,Matthison-Hansen_Gottfred 
fmgh024_1_057_0015_0919_0131_0979.jpg,ved,Matthison-Hansen_Gottfred 
fmgh024_1_058_0141_0932_0368_0995.jpg,Mindet,Matthison-Hansen_Gottfred 
fmgh024_1_059_0353_0945_0467_0991.jpg,om,Matthison-Hansen_Gottfred 
fmgh024_1_060_0478_0927_0590_0994.jpg,den,Matthison-Hansen_Gottfred 
fmgh024_1_061_0591_0945_0952_1015.jpg,uforglemmelig,Matthison-Hansen_Gottfred 
fmgh024_1_062_0955_0945_1117_1015.jpg,skjønne,Matthison-Hansen_Gottfred 
fmgh024_1_063_0002_0983_0140_1067.jpg,"Tid,",Matthison-Hansen_Gottfred 
fmgh024_1_064_0175_0994_0282_1082.jpg,da,Matthison-Hansen_Gottfred 
fmgh024_1_065_0279_1018_0381_1082.jpg,vi,Matthison-Hansen_Gottfred 
fmgh024_1_066_0382_1000_0586_1082.jpg,havde,Matthison-Hansen_Gottfred 
fmgh024_1_067_0589_1018_0731_1082.jpg,den,Matthison-Hansen_Gottfred 
fmgh024_1_068_0727_1010_0928_1082.jpg,Glæde,Matthison-Hansen_Gottfred 
fmgh024_1_069_0967_1042_1038_1131.jpg,og,Matthison-Hansen_Gottfred 
fmgh024_1_070_0006_1085_0161_1142.jpg,Ære,Matthison-Hansen_Gottfred 
fmgh024_1_071_0172_1090_0261_1147.jpg,at,Matthison-Hansen_Gottfred 
fmgh024_1_072_0301_1078_0446_1148.jpg,være,Matthison-Hansen_Gottfred 
fmgh024_1_073_0459_1085_0620_1142.jpg,Eders,Matthison-Hansen_Gottfred 
ffau003_2_000_0046_0065_0202_0125.jpg,saa,Fries_August
ffau003_2_001_0188_0065_0346_0125.jpg,vær,Fries_August
ffau003_2_002_0330_0065_0493_0125.jpg,saa,Fries_August
ffau003_2_003_0472_0065_0727_0125.jpg,snild,Fries_August
ffau003_2_004_0717_0065_0829_0135.jpg,at,Fries_August
ffau003_2_005_0816_0065_1011_0129.jpg,sende,Fries_August
ffau003_2_006_0036_0155_0239_0248.jpg,mig,Fries_August
ffau003_2_007_0226_0162_0398_0232.jpg,den,Fries_August
ffau003_2_008_0397_0164_0556_0232.jpg,med,Fries_August
ffau003_2_009_0557_0164_1034_0261.jpg,næstegang,Fries_August
ffau003_2_011_0371_0249_0657_0320.jpg,kommer,Fries_August
ffau003_2_013_0043_0350_0355_0416.jpg,Maaske,Fries_August
ffau003_2_015_0453_0327_0772_0412.jpg,Studiosus,Fries_August
ffau003_2_016_0750_0320_1036_0410.jpg,Reimers,Fries_August
ffau003_2_017_0067_0431_0347_0499.jpg,allerede,Fries_August
ffau003_2_018_0378_0427_0510_0497.jpg,har,Fries_August
ffau003_2_019_0506_0431_0695_0518.jpg,givet,Fries_August
ffau003_2_020_0699_0405_0854_0520.jpg,Dig,Fries_August
ffau003_2_021_0839_0431_0999_0497.jpg,en,Fries_August
ffau003_2_022_0069_0505_0232_0584.jpg,lille,Fries_August
ffau003_2_023_0225_0505_0487_0593.jpg,Hilsen,Fries_August
ffau003_2_024_0477_0517_0630_0624.jpg,ifra,Fries_August
ffau003_2_025_0644_0517_0777_0592.jpg,mig,Fries_August
ffau003_2_026_0801_0505_0854_0584.jpg,i,Fries_August
ffau003_2_027_0856_0505_1019_0584.jpg,den,Fries_August
ffau003_2_030_0603_0592_0730_0675.jpg,Vi,Fries_August
ffau003_2_031_0706_0624_0818_0675.jpg,er,Fries_August
ffau003_2_032_0820_0598_1022_0675.jpg,her,Fries_August
ffau003_2_033_0055_0692_0154_0757.jpg,i,Fries_August
ffau003_2_034_0149_0674_0585_0764.jpg,Harmonien,Fries_August
ffau003_2_035_0575_0685_0894_0791.jpg,begyndt,Fries_August
ffau003_2_036_0890_0692_0987_0798.jpg,og,Fries_August
ffau003_2_037_0028_0769_0200_0851.jpg,det,Fries_August
ffau003_2_038_0190_0768_0389_0851.jpg,lover,Fries_August
ffau003_2_039_0379_0790_0495_0851.jpg,at,Fries_August
ffau003_2_040_0485_0790_0664_0851.jpg,ville,Fries_August
ffau003_2_041_0660_0790_0860_0863.jpg,gaae,Fries_August
ffau003_2_042_0857_0790_1012_0851.jpg,ret,Fries_August
ffau003_2_045_0342_0865_0719_0935.jpg,Beethovens,Fries_August
ffau003_2_048_0043_0956_0271_1020.jpg,skall,Fries_August
ffau003_2_049_0269_0956_0495_1017.jpg,slutte,Fries_August
ffau003_2_050_0489_0942_0711_1029.jpg,første,Fries_August
ffau003_2_052_0053_1050_0156_1147.jpg,og,Fries_August
ffau003_2_053_0169_1021_0481_1116.jpg,Webers,Fries_August
ffau003_2_054_0511_1021_0785_1112.jpg,Oberon,Fries_August
ffau003_2_055_0800_1026_1061_1110.jpg,Overture,Fries_August
ffau003_2_056_0067_1137_0332_1197.jpg,aabne,Fries_August
ffau003_2_058_0710_1122_1026_1197.jpg,Desuden,Fries_August
ffau003_2_059_0057_1194_0226_1272.jpg,har,Fries_August
ffau003_2_060_0223_1205_0321_1267.jpg,vi,Fries_August
ffau003_2_061_0323_1196_0775_1267.jpg,Tannhäuser,Fries_August
fdkj005_2_000_0114_0159_0295_0231.jpg,Nest,Dahle_Knut Johannessen
fdkj005_2_001_0290_0159_0515_0227.jpg,under,Dahle_Knut Johannessen
fdkj005_2_002_0503_0155_0652_0248.jpg,Jul,Dahle_Knut Johannessen
fdkj005_2_003_0649_0159_0850_0226.jpg,reiste,Dahle_Knut Johannessen
fdkj005_2_004_0841_0159_0979_0239.jpg,jei,Dahle_Knut Johannessen
fdkj005_2_005_0971_0159_1064_0226.jpg,til,Dahle_Knut Johannessen
fdkj005_2_006_0064_0229_0315_0299.jpg,Dekora,Dahle_Knut Johannessen
fdkj005_2_007_0302_0253_0381_0325.jpg,og,Dahle_Knut Johannessen
fdkj005_2_008_0378_0259_0585_0299.jpg,videre,Dahle_Knut Johannessen
fdkj005_2_009_0581_0232_0666_0295.jpg,til,Dahle_Knut Johannessen
fdkj005_2_012_0053_0303_0331_0389.jpg,Regyvay,Dahle_Knut Johannessen
fdkj005_2_013_0338_0299_0557_0368.jpg,Leraai,Dahle_Knut Johannessen
fdkj005_2_014_0542_0294_0745_0385.jpg,Spring,Dahle_Knut Johannessen
fdkj005_2_016_0918_0303_1073_0364.jpg,men,Dahle_Knut Johannessen
fdkj005_2_017_0088_0390_0199_0439.jpg,alt,Dahle_Knut Johannessen
fdkj005_2_018_0190_0383_0311_0466.jpg,gik,Dahle_Knut Johannessen
fdkj005_2_019_0305_0374_0441_0440.jpg,idet,Dahle_Knut Johannessen
fdkj005_2_021_0621_0374_0677_0435.jpg,i,Dahle_Knut Johannessen
fdkj005_2_022_0675_0382_0992_0461.jpg,Storbyerne,Dahle_Knut Johannessen
fdkj005_2_023_0990_0374_1088_0435.jpg,var,Dahle_Knut Johannessen
fdkj005_2_024_0068_0465_0295_0533.jpg,ingen,Dahle_Knut Johannessen
fdkj005_2_025_0292_0455_0473_0513.jpg,raad,Dahle_Knut Johannessen
fdkj005_2_026_0465_0447_0540_0505.jpg,at,Dahle_Knut Johannessen
fdkj005_2_027_0535_0447_0774_0525.jpg,optræde,Dahle_Knut Johannessen
fdkj005_2_028_0758_0461_0892_0518.jpg,for,Dahle_Knut Johannessen
fdkj005_2_029_0884_0447_0986_0505.jpg,en,Dahle_Knut Johannessen
fdkj005_2_030_0983_0447_1097_0505.jpg,som,Dahle_Knut Johannessen
fdkj005_2_031_0072_0532_0267_0579.jpg,ikke,Dahle_Knut Johannessen
